vendor_name,trip_date,trip_hour,total_revenue
"Creative Mobile Technologies, LLC",2025-06-21,0,21033.460000000003
"Creative Mobile Technologies, LLC",2025-05-16,0,20066.769999999997
"Creative Mobile Technologies, LLC",2025-03-16,1,16944.09
Helix,2025-06-27,1,1694.9299999999998
"Creative Mobile Technologies, LLC",2025-05-14,1,3416.16
Helix,2025-04-09,1,191.31
Helix,2025-05-06,1,552.8200000000002
"Curb Mobility, LCC",2025-02-22,1,63266.31999999999
"Creative Mobile Technologies, LLC",2025-02-16,1,15034.650000000001
"Creative Mobile Technologies, LLC",2025-05-03,1,19384.67
"Creative Mobile Technologies, LLC",2025-06-12,1,5518.29
"Creative Mobile Technologies, LLC",2025-03-07,1,6194.34
Helix,2025-06-04,1,466.59999999999997
"Curb Mobility, LCC",2025-02-04,1,7490.26
"Curb Mobility, LCC",2025-06-21,1,62449.44
"Curb Mobility, LCC",2025-04-03,1,18193.25
"Curb Mobility, LCC",2025-01-27,1,6827.58
Helix,2025-06-23,1,873.83
"Curb Mobility, LCC",2025-02-07,1,25961.39
Helix,2025-02-27,1,22.31
"Curb Mobility, LCC",2025-05-15,1,45532.01999999999
"Curb Mobility, LCC",2025-01-23,1,10525.82
"Curb Mobility, LCC",2025-04-25,1,35375.87
Helix,2025-04-24,1,215.54
"Curb Mobility, LCC",2025-05-01,1,27147.339999999997
"Curb Mobility, LCC",2025-05-11,1,70127.13999999998
"Creative Mobile Technologies, LLC",2025-05-18,1,20172.75
"Creative Mobile Technologies, LLC",2025-03-18,1,3787.2000000000003
"Creative Mobile Technologies, LLC",2025-05-24,1,12431.39
Helix,2025-03-30,1,1029.52
Helix,2025-02-14,1,57.510000000000005
Helix,2025-06-11,1,492.3
Helix,2025-05-28,1,542.56
"Creative Mobile Technologies, LLC",2025-06-22,1,15009.370000000003
Helix,2025-05-24,1,1555.08
Helix,2025-05-25,1,1141.55
"Creative Mobile Technologies, LLC",2025-06-10,1,5279.28
"Creative Mobile Technologies, LLC",2025-02-21,1,5518.87
"Curb Mobility, LCC",2025-03-17,1,38048.57
Helix,2025-05-02,1,846.3800000000001
"Curb Mobility, LCC",2025-03-07,1,29050.850000000002
Helix,2025-04-23,1,31.919999999999998
"Curb Mobility, LCC",2025-03-11,1,14683.42
"Curb Mobility, LCC",2025-01-20,1,40603.60999999999
Helix,2025-03-05,1,31.06
"Creative Mobile Technologies, LLC",2025-01-27,1,1822.78
"Creative Mobile Technologies, LLC",2025-02-15,1,14932.429999999998
Helix,2025-06-13,1,1421.5700000000002
"Curb Mobility, LCC",2025-01-25,1,63692.149999999994
Helix,2025-05-26,1,1262.09
Helix,2025-03-20,1,293.26
Helix,2025-02-08,1,93.5
"Creative Mobile Technologies, LLC",2025-03-05,1,3080.6099999999997
Helix,2025-05-11,1,2063.19
Helix,2025-06-07,1,2392.09
"Creative Mobile Technologies, LLC",2025-02-24,1,1886.4499999999998
Helix,2025-05-30,1,1641.5100000000002
Helix,2025-04-04,1,576.64
"Curb Mobility, LCC",2025-01-02,1,9299.32
"Creative Mobile Technologies, LLC",2025-01-31,1,5529.41
"Curb Mobility, LCC",2025-04-29,1,15763.069999999998
"Creative Mobile Technologies, LLC",2025-04-08,1,2489.26
"Creative Mobile Technologies, LLC",2025-06-05,1,5520.8
"Creative Mobile Technologies, LLC",2025-03-19,1,2552.6099999999997
Helix,2025-04-27,1,1710.5600000000002
"Curb Mobility, LCC",2025-06-22,1,64712.179999999986
"Creative Mobile Technologies, LLC",2025-06-04,1,3819.76
"Curb Mobility, LCC",2025-05-23,1,37210.55
Helix,2025-03-24,1,260.34
"Creative Mobile Technologies, LLC",2025-01-28,1,1919.1400000000003
"Curb Mobility, LCC",2025-05-09,1,46682.77
"Curb Mobility, LCC",2025-03-28,1,38499.369999999995
Helix,2025-06-17,1,575.46
Helix,2025-03-22,1,761.6899999999999
Helix,2025-06-01,1,3006.6099999999997
Helix,2025-03-26,1,147.55
"Creative Mobile Technologies, LLC",2025-04-24,1,3771.11
"Curb Mobility, LCC",2025-05-25,1,46889.51999999999
"Creative Mobile Technologies, LLC",2025-02-28,1,6360.8499999999985
Helix,2025-04-03,1,187.76
Helix,2025-03-27,1,273.2800000000001
"Curb Mobility, LCC",2025-03-01,1,73576.56999999999
Helix,2025-06-29,1,2616.9500000000003
Helix,2025-03-07,1,176.70000000000002
"Creative Mobile Technologies, LLC",2025-02-23,1,22968.470000000005
"Creative Mobile Technologies, LLC",2025-05-11,1,22025.770000000004
Helix,2025-03-14,1,395.49
"Creative Mobile Technologies, LLC",2025-04-06,1,16931.520000000004
"Creative Mobile Technologies, LLC",2025-04-10,1,3279.7100000000005
Helix,2025-03-31,1,633.44
"Curb Mobility, LCC",2025-05-07,1,36562.89
"Curb Mobility, LCC",2025-05-05,1,31342.770000000004
"Creative Mobile Technologies, LLC",2025-01-25,1,18068.350000000002
"Curb Mobility, LCC",2025-01-11,1,53901.72
Helix,2025-06-05,1,645.74
"Creative Mobile Technologies, LLC",2025-04-11,1,5731.889999999999
Helix,2025-02-09,1,173.41
"Curb Mobility, LCC",2025-02-09,1,64624.25999999999
Helix,2025-03-28,1,282.33000000000004
Helix,2025-06-20,1,952.9100000000001
"Creative Mobile Technologies, LLC",2025-06-28,1,20228.710000000006
"Creative Mobile Technologies, LLC",2025-05-21,1,4944.7300000000005
"Creative Mobile Technologies, LLC",2025-01-04,1,9209.68
Helix,2025-04-15,1,142.51
"Curb Mobility, LCC",2025-04-05,1,78179.98
"Curb Mobility, LCC",2025-05-10,1,78038.29
"Creative Mobile Technologies, LLC",2025-02-14,1,6840.46
"Creative Mobile Technologies, LLC",2025-01-16,1,2737.69
Helix,2025-06-21,1,2004.6499999999999
"Creative Mobile Technologies, LLC",2025-02-12,1,2707.98
Helix,2025-04-08,1,115.97
Helix,2025-06-02,1,637.44
"Creative Mobile Technologies, LLC",2025-02-18,1,5056.12
Helix,2025-01-26,1,83.81
Helix,2025-05-07,1,393.09
"Creative Mobile Technologies, LLC",2025-05-28,1,5091.929999999999
Helix,2025-05-01,1,363.34
"Curb Mobility, LCC",2025-02-13,1,11635
"Creative Mobile Technologies, LLC",2025-04-28,1,2557.42
"Curb Mobility, LCC",2025-02-18,1,29755.969999999998
"Curb Mobility, LCC",2025-01-14,1,9597.71
"Creative Mobile Technologies, LLC",2025-02-22,1,17348.840000000004
"Creative Mobile Technologies, LLC",2025-02-03,1,1694.3200000000002
"Curb Mobility, LCC",2025-06-24,1,16347.949999999999
"Creative Mobile Technologies, LLC",2025-03-20,1,5122.62
"Curb Mobility, LCC",2025-06-29,1,86477.97
"Creative Mobile Technologies, LLC",2025-03-13,1,3483.9100000000003
"Creative Mobile Technologies, LLC",2025-01-17,1,5587.840000000001
"Creative Mobile Technologies, LLC",2025-02-26,1,2071.81
"Curb Mobility, LCC",2025-03-05,1,12767.310000000001
"Curb Mobility, LCC",2025-01-04,1,36764.82000000001
Helix,2025-04-19,1,811.95
"Creative Mobile Technologies, LLC",2025-06-26,1,6798.05
"Curb Mobility, LCC",2025-01-09,1,13058.169999999998
"Curb Mobility, LCC",2025-04-04,1,31307.010000000002
Helix,2025-05-29,1,416.21
"Curb Mobility, LCC",2025-03-29,1,72458.19
"Curb Mobility, LCC",2025-06-23,1,31067.250000000004
"Curb Mobility, LCC",2025-03-09,1,87205.06000000003
"Creative Mobile Technologies, LLC",2025-06-14,1,17343.420000000002
"Creative Mobile Technologies, LLC",2025-04-26,1,19339.69
Helix,2025-04-28,1,157.95
"Curb Mobility, LCC",2025-06-15,1,54451.84000000001
"Creative Mobile Technologies, LLC",2025-06-23,1,5453.110000000001
"Curb Mobility, LCC",2025-06-05,1,27146.610000000004
"Curb Mobility, LCC",2025-04-19,1,60003.61000000001
"Creative Mobile Technologies, LLC",2025-02-11,1,2423.44
"Curb Mobility, LCC",2025-01-15,1,9997.12
Helix,2025-06-08,1,3250.5899999999997
"Curb Mobility, LCC",2025-04-11,1,28520.08
Helix,2025-05-17,1,3207.15
"Curb Mobility, LCC",2025-02-05,1,8898.160000000002
Helix,2025-06-18,1,474.73
"Creative Mobile Technologies, LLC",2025-01-21,1,3330.32
Helix,2025-04-22,1,218.16000000000003
Helix,2025-03-23,1,839.01
Helix,2025-04-11,1,261.88
"Creative Mobile Technologies, LLC",2025-02-05,1,2242.45
Helix,2025-06-15,1,2286.3
Helix,2025-03-08,1,447.65000000000003
"Curb Mobility, LCC",2025-03-10,1,17901.79
"Curb Mobility, LCC",2025-03-15,1,70289.81999999998
"Curb Mobility, LCC",2025-04-09,1,11051.859999999999
"Curb Mobility, LCC",2025-03-31,1,40403.41999999999
"Creative Mobile Technologies, LLC",2025-05-31,1,19179.670000000002
"Curb Mobility, LCC",2025-05-04,1,87099.23
Helix,2025-03-12,1,174.69
"Creative Mobile Technologies, LLC",2025-06-06,1,10271.890000000001
"Creative Mobile Technologies, LLC",2025-02-01,1,17589.11
"Curb Mobility, LCC",2025-05-06,1,52486.89000000001
"Creative Mobile Technologies, LLC",2025-05-06,1,8519.310000000001
Helix,2025-05-23,1,949.37
"Creative Mobile Technologies, LLC",2025-02-17,1,7287.75
Helix,2025-06-28,1,2576.07
"Creative Mobile Technologies, LLC",2025-05-12,1,2706.2799999999997
"Creative Mobile Technologies, LLC",2025-04-30,1,3647.3799999999997
Helix,2025-05-19,1,359.22
"Curb Mobility, LCC",2025-06-28,1,89178.21999999999
"Curb Mobility, LCC",2025-04-06,1,74229.35999999999
"Creative Mobile Technologies, LLC",2025-01-18,1,16340.490000000002
Helix,2025-03-13,1,159.61
"Creative Mobile Technologies, LLC",2025-06-19,1,9797.18
"Creative Mobile Technologies, LLC",2025-04-13,1,15803.860000000004
Helix,2025-06-19,1,1889.0199999999998
Helix,2025-02-28,1,21.42
"Curb Mobility, LCC",2025-03-03,1,9598.02
Helix,2025-01-12,1,19.74
"Curb Mobility, LCC",2025-02-21,1,27842.940000000002
Helix,2025-03-01,1,30.19
Helix,2025-05-03,1,1917.6
Helix,2025-05-20,1,329.09
Helix,2025-02-23,1,317.88
"Curb Mobility, LCC",2025-06-02,1,22427.880000000005
Helix,2025-05-14,1,371.2
"Curb Mobility, LCC",2025-06-30,1,27366.799999999996
"Creative Mobile Technologies, LLC",2025-02-25,1,2097.74
Helix,2025-03-06,1,45.72
"Creative Mobile Technologies, LLC",2025-02-02,1,19619.750000000004
Helix,2025-04-10,1,45.61
Helix,2025-06-03,1,654.3900000000001
"Curb Mobility, LCC",2025-03-02,1,82556.65000000001
"Creative Mobile Technologies, LLC",2025-05-10,1,19914.19
"Curb Mobility, LCC",2025-06-04,1,20026.2
"Creative Mobile Technologies, LLC",2025-05-05,1,4953.57
"Creative Mobile Technologies, LLC",2025-02-06,1,3804.1099999999997
"Curb Mobility, LCC",2025-02-01,1,58865.47999999998
"Curb Mobility, LCC",2025-03-04,1,10984.529999999999
"Curb Mobility, LCC",2025-03-21,1,45543.240000000005
"Creative Mobile Technologies, LLC",2025-03-14,1,6709.379999999999
"Creative Mobile Technologies, LLC",2025-03-30,1,21297.31
"Curb Mobility, LCC",2025-03-16,1,76926.93999999999
"Curb Mobility, LCC",2025-01-17,1,23693.340000000004
Helix,2025-04-01,1,50.82
"Creative Mobile Technologies, LLC",2025-05-17,1,21682.749999999996
"Curb Mobility, LCC",2025-05-27,1,18019.86
Helix,2025-02-15,1,64.24
"Curb Mobility, LCC",2025-01-08,1,8077.87
"Curb Mobility, LCC",2025-05-03,1,80518.13
"Creative Mobile Technologies, LLC",2025-04-05,1,17679.36
"Creative Mobile Technologies, LLC",2025-06-16,1,4424.4800000000005
"Curb Mobility, LCC",2025-05-28,1,20461.96
"Creative Mobile Technologies, LLC",2025-01-13,1,2767.81
"Curb Mobility, LCC",2025-06-20,1,62432.48999999999
"Creative Mobile Technologies, LLC",2025-04-07,1,2491.8
"Creative Mobile Technologies, LLC",2025-03-10,1,3709.51
"Curb Mobility, LCC",2025-01-05,1,48823.65
Helix,2025-02-01,1,83.51
"Curb Mobility, LCC",2025-01-26,1,72730.16999999998
Helix,2025-04-16,1,327.36
"Creative Mobile Technologies, LLC",2025-06-18,1,4635.969999999999
"Creative Mobile Technologies, LLC",2025-04-23,1,3200.98
Helix,2025-03-11,1,163.95
Helix,2025-06-09,1,851.33
"Curb Mobility, LCC",2025-02-28,1,32031.599999999995
"Creative Mobile Technologies, LLC",2025-04-20,1,12694.89
"Creative Mobile Technologies, LLC",2025-03-03,1,1936.99
Helix,2025-02-22,1,115.3
Helix,2025-06-14,1,3131.7499999999995
"Creative Mobile Technologies, LLC",2025-06-02,1,4543.21
"Curb Mobility, LCC",2025-06-01,1,73044.19
"Creative Mobile Technologies, LLC",2025-03-24,1,4384.34
Helix,2025-05-05,1,653.3199999999999
"Curb Mobility, LCC",2025-04-20,1,59559.14
"Curb Mobility, LCC",2025-06-13,1,42277.47999999999
"Creative Mobile Technologies, LLC",2025-01-02,1,2081.12
"Curb Mobility, LCC",2025-05-18,1,78900.19
"Curb Mobility, LCC",2025-01-24,1,20016.510000000002
"Creative Mobile Technologies, LLC",2025-05-02,1,7408.92
Helix,2025-05-22,1,858.0600000000001
"Curb Mobility, LCC",2025-04-26,1,77518.04000000001
"Creative Mobile Technologies, LLC",2025-03-04,1,2267.4500000000003
"Creative Mobile Technologies, LLC",2025-03-08,1,17434.11
"Creative Mobile Technologies, LLC",2025-04-25,1,7408.41
"Creative Mobile Technologies, LLC",2025-06-07,1,17048.41
"Curb Mobility, LCC",2025-01-19,1,66759.09
"Curb Mobility, LCC",2025-02-11,1,12294.240000000002
"Creative Mobile Technologies, LLC",2025-01-06,1,3108.16
Helix,2025-04-14,1,134.45999999999998
"Creative Mobile Technologies, LLC",2025-03-25,1,2765.68
"Creative Mobile Technologies, LLC",2025-01-19,1,18944.58
Helix,2025-05-12,1,207.85999999999999
Helix,2025-04-17,1,187.4
"Creative Mobile Technologies, LLC",2025-05-26,1,5822.369999999999
Helix,2025-04-05,1,561.96
"Creative Mobile Technologies, LLC",2025-05-22,1,6093.270000000001
"Curb Mobility, LCC",2025-04-15,1,11978.560000000001
"Curb Mobility, LCC",2025-05-22,1,30750.57
Helix,2025-05-15,1,630.37
"Creative Mobile Technologies, LLC",2025-01-24,1,4473.29
"Creative Mobile Technologies, LLC",2025-04-04,1,7471.049999999999
Helix,2025-03-29,1,678.92
"Creative Mobile Technologies, LLC",2025-06-03,1,4431.369999999999
"Creative Mobile Technologies, LLC",2025-02-09,1,17181.11
"Creative Mobile Technologies, LLC",2025-04-09,1,2234.55
Helix,2025-05-09,1,904.9900000000002
"Creative Mobile Technologies, LLC",2025-04-29,1,2904.2900000000004
"Creative Mobile Technologies, LLC",2025-01-01,1,27805.980000000003
Helix,2025-05-31,1,2930.7799999999997
"Curb Mobility, LCC",2025-02-23,1,75105.25
"Curb Mobility, LCC",2025-04-10,1,14604.22
"Curb Mobility, LCC",2025-03-14,1,35088.53999999999
"Creative Mobile Technologies, LLC",2025-06-17,1,2878.5
Helix,2025-06-30,1,763.5899999999999
"Creative Mobile Technologies, LLC",2025-04-02,1,2563.18
"Curb Mobility, LCC",2025-04-14,1,10287.569999999998
"Curb Mobility, LCC",2025-04-17,1,19630.920000000002
"Curb Mobility, LCC",2025-02-27,1,15041.990000000002
"Curb Mobility, LCC",2025-04-30,1,19707.66
Helix,2025-06-12,1,1055.3
Helix,2025-04-29,1,197.79000000000002
"Creative Mobile Technologies, LLC",2025-05-27,1,3193.37
"Curb Mobility, LCC",2025-06-16,1,26787.719999999998
"Creative Mobile Technologies, LLC",2025-01-12,1,19197.149999999998
"Creative Mobile Technologies, LLC",2025-01-09,1,2551.13
"Creative Mobile Technologies, LLC",2025-02-20,1,3033.1300000000006
Helix,2025-04-02,1,150.42000000000002
Helix,2025-06-24,1,658.48
"Creative Mobile Technologies, LLC",2025-03-06,1,4368.53
"Creative Mobile Technologies, LLC",2025-01-11,1,16291.310000000003
"Creative Mobile Technologies, LLC",2025-05-07,1,5979.51
"Creative Mobile Technologies, LLC",2025-05-29,1,4279.919999999999
Helix,2025-05-21,1,467.04
Helix,2025-04-26,1,1362.5700000000002
Helix,2025-04-06,1,1019.49
"Curb Mobility, LCC",2025-02-02,1,77653.89
"Creative Mobile Technologies, LLC",2025-03-09,1,18213.390000000003
Helix,2025-03-18,1,74.74
Helix,2025-03-19,1,323.17
"Curb Mobility, LCC",2025-05-14,1,19054.43
"Curb Mobility, LCC",2025-01-16,1,11940.29
"Creative Mobile Technologies, LLC",2025-01-26,1,20061.36
"Curb Mobility, LCC",2025-03-26,1,14453.730000000001
"Curb Mobility, LCC",2025-06-12,1,22999.020000000004
"Creative Mobile Technologies, LLC",2025-04-15,1,1397.27
"Creative Mobile Technologies, LLC",2025-02-13,1,2723.8199999999997
"Creative Mobile Technologies, LLC",2025-03-11,1,2792.2999999999997
"Curb Mobility, LCC",2025-04-21,1,14016.579999999996
"Creative Mobile Technologies, LLC",2025-05-16,1,11299.289999999999
"Creative Mobile Technologies, LLC",2025-05-30,1,8839.81
"Curb Mobility, LCC",2025-04-07,1,15030.009999999998
"Creative Mobile Technologies, LLC",2025-01-03,1,4842.16
Helix,2025-04-18,1,347.71
"Curb Mobility, LCC",2025-05-12,1,15222.139999999998
"Creative Mobile Technologies, LLC",2025-01-10,1,6542.32
Helix,2025-04-21,1,158.21
"Curb Mobility, LCC",2025-01-30,1,13624.4
Helix,2025-01-31,1,24.78
"Curb Mobility, LCC",2025-05-17,1,101771.95
Helix,2025-02-07,1,17.85
"Curb Mobility, LCC",2025-06-03,1,23383.160000000007
Helix,2025-05-08,1,288.38
"Creative Mobile Technologies, LLC",2025-03-28,1,8121.849999999999
"Creative Mobile Technologies, LLC",2025-03-26,1,3257.4599999999996
"Curb Mobility, LCC",2025-01-07,1,15798.560000000001
"Curb Mobility, LCC",2025-03-25,1,16455.04
"Creative Mobile Technologies, LLC",2025-01-22,1,2557.7300000000005
"Curb Mobility, LCC",2025-03-23,1,81778.76000000001
"Curb Mobility, LCC",2025-03-12,1,13537.099999999999
"Curb Mobility, LCC",2025-04-24,1,17389.07
"Curb Mobility, LCC",2025-03-20,1,20339.239999999998
Helix,2025-03-02,1,185.88
Helix,2025-06-16,1,767.5899999999999
"Creative Mobile Technologies, LLC",2025-03-12,1,2770.03
"Creative Mobile Technologies, LLC",2025-06-27,1,13795.64
Helix,2025-03-15,1,1108.02
"Curb Mobility, LCC",2025-02-19,1,9204.92
"Creative Mobile Technologies, LLC",2025-03-29,1,16296.51
Helix,2025-03-21,1,409.19
"Creative Mobile Technologies, LLC",2025-06-29,1,20762.82
"Creative Mobile Technologies, LLC",2025-04-19,1,12650.169999999998
"Creative Mobile Technologies, LLC",2025-02-27,1,3762.8
"Curb Mobility, LCC",2025-02-14,1,33645
Helix,2025-03-16,1,904.99
"Curb Mobility, LCC",2025-04-01,1,37613.46
"Creative Mobile Technologies, LLC",2025-05-20,1,3864.85
"Curb Mobility, LCC",2025-05-19,1,24805.27
Helix,2025-04-25,1,425.64
"Creative Mobile Technologies, LLC",2025-02-19,1,2472.2200000000003
"Curb Mobility, LCC",2025-02-24,1,10683.720000000001
"Curb Mobility, LCC",2025-04-02,1,12780.710000000001
"Curb Mobility, LCC",2025-05-02,1,37566.020000000004
"Creative Mobile Technologies, LLC",2025-03-17,1,7321.229999999999
"Curb Mobility, LCC",2025-01-01,1,116088.67999999998
Helix,2025-03-09,1,577.53
"Curb Mobility, LCC",2025-04-18,1,36338.97
"Curb Mobility, LCC",2025-06-27,1,75435.87
"Creative Mobile Technologies, LLC",2025-01-14,1,2112.01
"Curb Mobility, LCC",2025-02-12,1,10541.42
"Curb Mobility, LCC",2025-04-27,1,84968.53
"Creative Mobile Technologies, LLC",2025-04-03,1,3863.629999999999
"Creative Mobile Technologies, LLC",2025-06-01,1,18174.54
"Creative Mobile Technologies, LLC",2025-05-13,1,3714.3999999999996
"Curb Mobility, LCC",2025-05-16,1,60227.95000000001
"Creative Mobile Technologies, LLC",2025-05-25,1,12572.84
"Curb Mobility, LCC",2025-03-06,1,22683.23
Helix,2025-04-20,1,959.3400000000001
"Creative Mobile Technologies, LLC",2025-03-31,1,7022.380000000001
Helix,2025-05-04,1,2000.5100000000002
"Creative Mobile Technologies, LLC",2025-06-15,1,13192.05
"Creative Mobile Technologies, LLC",2025-04-12,1,14283.940000000002
"Creative Mobile Technologies, LLC",2025-05-23,1,8369.4
Helix,2025-06-22,1,2461.63
"Creative Mobile Technologies, LLC",2025-06-13,1,8284.58
"Creative Mobile Technologies, LLC",2025-04-27,1,18796.89
Helix,2025-02-02,1,60.900000000000006
Helix,2025-05-16,1,1379.79
"Creative Mobile Technologies, LLC",2025-01-05,1,11334.760000000002
"Curb Mobility, LCC",2025-05-24,1,49070.87000000001
"Creative Mobile Technologies, LLC",2025-04-16,1,2886.9
"Curb Mobility, LCC",2025-06-09,1,38440.8
"Curb Mobility, LCC",2025-02-25,1,9862.859999999999
"Creative Mobile Technologies, LLC",2025-05-01,1,5634.55
"Creative Mobile Technologies, LLC",2025-05-09,1,10028.48
"Curb Mobility, LCC",2025-01-31,1,21834.96
Helix,2025-03-25,1,168.7
"Creative Mobile Technologies, LLC",2025-05-08,1,5300.759999999998
Helix,2025-06-10,1,970.33
"Curb Mobility, LCC",2025-05-26,1,26378.719999999998
"Curb Mobility, LCC",2025-01-28,1,8700.9
"Creative Mobile Technologies, LLC",2025-02-10,1,2128.8799999999997
Helix,2025-03-10,1,291.3
"Creative Mobile Technologies, LLC",2025-03-15,1,14963.560000000001
Helix,2025-06-06,1,1815.6300000000003
"Creative Mobile Technologies, LLC",2025-03-21,1,8533.919999999998
Helix,2025-05-13,1,317.49
"Curb Mobility, LCC",2025-03-30,1,84726.70999999999
"Curb Mobility, LCC",2025-04-13,1,67784.43999999999
"Creative Mobile Technologies, LLC",2025-04-21,1,2742.47
"Curb Mobility, LCC",2025-02-06,1,11285.84
"Curb Mobility, LCC",2025-01-03,1,17915.43
"Creative Mobile Technologies, LLC",2025-03-23,1,19334.5
"Curb Mobility, LCC",2025-01-29,1,9004.890000000001
"Curb Mobility, LCC",2025-06-17,1,17437.78
"Creative Mobile Technologies, LLC",2025-05-04,1,19954.72
"Curb Mobility, LCC",2025-02-20,1,13563.509999999998
"Creative Mobile Technologies, LLC",2025-06-08,1,18618.72
"Curb Mobility, LCC",2025-05-31,1,73307.13
"Creative Mobile Technologies, LLC",2025-03-01,1,17533.100000000006
"Creative Mobile Technologies, LLC",2025-01-30,1,2869.81
"Creative Mobile Technologies, LLC",2025-02-08,1,21100.829999999998
Helix,2025-06-25,1,337.33000000000004
"Curb Mobility, LCC",2025-01-21,1,17119.31
